month,date,julian,host,full_name,photosyn,block,plot,trt,N_added,PK_added,plant,height,leaves,new_dead,new_rust,new_bs,new_invert,old_dead,old_rust,old_bs,old_invert,total,notes,ks_added_infected_old
June,6/5/19,156,Agre,Agropyron repens,C3,2,14,NK,10,no_pk,9,42,3,0,0,,1,10,5,,5,15,,5
June,6/5/19,156,Agre,Agropyron repens,C3,2,14,NK,10,no_pk,10,29,3,0,0,,1,10,5,,5,15,,5
June,6/5/19,156,Agre,Agropyron repens,C3,2,14,NK,10,no_pk,11,55,3,0,0,,1,10,5,,10,15,,5
June,6/5/19,156,Agre,Agropyron repens,C3,2,14,NK,10,no_pk,12,25,2,0,0,,5,5,1,,5,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,14,NK,10,no_pk,13,37,4,0,0,,0,10,10,,5,20,,10
June,6/5/19,156,Agre,Agropyron repens,C3,2,14,NK,10,no_pk,14,32,2,0,0,,0,5,1,,1,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,14,NK,10,no_pk,15,34,3,0,1,,1,20,5,,5,25,,5
June,6/5/19,156,Agre,Agropyron repens,C3,2,14,NK,10,no_pk,16,32,4,0,0,,1,10,1,,10,11,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,14,NK,10,no_pk,17,34,3,0,0,,0,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,14,NK,10,no_pk,18,28,4,0,0,,0,0,1,,10,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,14,NK,10,no_pk,19,42,3,0,1,,5,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,14,NK,10,no_pk,20,41,4,0,0,,1,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,3,25,NK,10,no_pk,1,35,4,0,0,,0,5,1,,1,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,3,25,NK,10,no_pk,2,44,3,0,1,,0,20,10,,5,30,,10
June,6/5/19,156,Agre,Agropyron repens,C3,3,25,NK,10,no_pk,3,36,3,0,0,,0,10,5,,1,15,,5
June,6/5/19,156,Agre,Agropyron repens,C3,3,25,NK,10,no_pk,4,34,3,0,0,,0,5,5,,5,10,,5
June,6/5/19,156,Agre,Agropyron repens,C3,3,25,NK,10,no_pk,5,39,3,0,0,,0,0,1,,10,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,3,25,NK,10,no_pk,6,32,3,0,1,,0,20,5,,1,25,,5
June,6/5/19,156,Agre,Agropyron repens,C3,3,25,NK,10,no_pk,7,33,3,0,0,,0,15,10,,10,25,,10
June,6/5/19,156,Agre,Agropyron repens,C3,3,25,NK,10,no_pk,8,43,3,0,0,,0,5,1,,5,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,3,25,NK,10,no_pk,9,36,3,0,0,,1,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,3,25,NK,10,no_pk,10,39,4,0,0,,0,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,37,NK,10,no_pk,1,37,3,0,1,,0,5,1,,1,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,37,NK,10,no_pk,2,30,3,0,0,,0,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,37,NK,10,no_pk,3,36,3,0,0,,0,5,5,,1,10,,5
June,6/5/19,156,Agre,Agropyron repens,C3,4,37,NK,10,no_pk,4,27,3,0,0,,0,0,0,,1,0,,0
June,6/5/19,156,Agre,Agropyron repens,C3,4,37,NK,10,no_pk,5,37,3,0,0,,0,5,1,,0,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,37,NK,10,no_pk,6,41,3,0,1,,0,0,5,,1,5,,5
June,6/5/19,156,Agre,Agropyron repens,C3,4,37,NK,10,no_pk,7,36,3,0,1,,0,10,5,,5,15,,5
June,6/5/19,156,Agre,Agropyron repens,C3,4,37,NK,10,no_pk,8,37,4,0,0,,0,0,1,,10,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,37,NK,10,no_pk,9,40,4,0,0,,0,20,5,,1,25,,5
June,6/5/19,156,Agre,Agropyron repens,C3,4,37,NK,10,no_pk,10,41,3,0,0,,1,10,5,,5,15,,5
June,6/5/19,156,Agre,Agropyron repens,C3,5,52,NK,10,no_pk,1,46,3,0,0,,0,0,5,,0,5,,5
June,6/5/19,156,Agre,Agropyron repens,C3,5,52,NK,10,no_pk,2,35,4,0,0,,0,30,5,,5,35,,5
June,6/5/19,156,Agre,Agropyron repens,C3,5,52,NK,10,no_pk,3,45,3,0,0,,0,10,5,,1,15,,5
June,6/5/19,156,Agre,Agropyron repens,C3,5,52,NK,10,no_pk,4,55,3,0,0,,0,10,1,,1,11,,1
June,6/5/19,156,Agre,Agropyron repens,C3,5,52,NK,10,no_pk,5,47,3,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,5,52,NK,10,no_pk,6,49,4,0,1,,0,5,1,,1,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,5,52,NK,10,no_pk,7,41,3,0,0,,1,20,1,,1,21,,1
June,6/5/19,156,Agre,Agropyron repens,C3,5,52,NK,10,no_pk,8,50,3,0,1,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,5,52,NK,10,no_pk,9,38,3,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,5,52,NK,10,no_pk,10,35,3,0,1,,0,10,5,,5,15,,5
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,1,72,7,0,10,0,0,10,50,1,0,61,,51
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,12,92,6,0,5,0,0,0,30,0,0,30,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,2,60,6,0,10,0,0,5,50,0,0,55,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,4,71,6,10,10,0,0,10,60,0,0,70,,60
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,13,79,5,0,10,0,0,0,60,0,0,60,,60
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,14,67,7,0,20,0,0,40,40,0,0,80,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,7,41,2,5,30,0,0,40,30,0,0,70,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,8,42,5,0,20,0,0,5,60,0,0,65,,60
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,9,64,6,0,20,0,0,40,40,0,0,80,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,10,43,4,0,20,0,0,0,60,0,0,60,,60
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,3,48,4,5,5,0,0,20,60,0,0,80,,60
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,1,90,6,0,1,0,0,10,30,0,0,40,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,2,92,6,0,5,0,0,1,40,0,0,41,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,3,51,3,0,10,0,0,20,40,0,0,60,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,4,48,3,5,20,0,0,10,50,0,0,60,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,5,94,6,0,20,0,0,5,40,0,0,45,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,6,81,5,0,5,0,0,0,10,0,0,10,,10
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,7,76,7,0,5,0,0,20,30,1,0,51,,31
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,8,98,6,5,5,0,0,5,50,0,0,55,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,9,69,7,0,20,0,0,0,30,0,0,30,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,10,64,4,0,10,0,0,5,40,0,0,45,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,15,76,5,0,20,0,0,0,50,0,0,50,dead 13,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,12,57,5,0,30,0,0,2,50,0,0,52,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,1,60,6,0,20,0,0,10,50,0,0,60,1,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,11,54,5,0,10,0,0,0,50,0,0,50,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,4,71,5,0,20,0,0,10,50,0,0,60,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,6,82,7,0,20,0,0,1,30,1,0,32,,31
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,7,80,4,0,30,0,0,20,40,0,0,60,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,14,69,0,0,20,0,0,0,40,0,0,40,8=dead,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,9,58,6,0,5,0,0,5,50,0,0,55,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,10,51,5,0,5,0,0,0,10,0,0,10,,10
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,2,85,6,10,20,0,0,10,40,0,0,50,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,3,86,6,0,10,0,0,1,50,0,0,51,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,1,36,1,,,,,10,50,0,0,60,1 lead,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,2,51,5,0,50,0,0,1,60,1,0,62,,61
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,3,99,3,0,50,0,0,20,60,0,0,80,,60
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,4,26,1,,,,,10,50,,0,60,1 leaf,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,5,92,5,0,20,0,0,20,50,0,0,70,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,13,79,5,0,10,0,0,10,50,0,0,60,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,11,89,6,0,10,0,0,0,30,1,0,31,,31
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,8,72,4,0,20,0,0,10,50,0,0,60,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,12,75,5,0,20,0,0,5,50,0,0,55,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,14,62,6,0,30,0,0,5,40,0,0,45,"10 dead, 14 from June",40
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,145,81,5,0,10,0,0,10,40,0,0,50,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,16,99,5,0,10,0,0,1,40,0,0,41,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,1,,,,,,,,,,,0,dead,0
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,2,36,4,0,10,0,0,0,0,1,0,1,,1
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,13,46,4,5,40,0,0,40,30,4,0,74,,34
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,4,47,4,0,30,0,0,5,40,0,0,45,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,5,,,,,,,,,,,0,,0
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,6,,,,,,,,,,,0,,0
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,7,51,3,0,20,0,0,0,30,10,0,40,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,8,,,,,,,,,,,0,,0
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,9,,,,,,,,,,,0,,0
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,10,76,3,5,30,0,0,0,30,0,0,30,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,11,62,6,0,30,0,0,30,30,5,0,65,,35
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,12,63,5,0,40,1,0,10,50,0,0,60,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,3,77,5,0,30,0,5,30,40,0,0,70,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,14,75,5,0,10,0,0,5,30,1,0,36,,31
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,15,55,4,0,10,0,0,5,30,0,0,35,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,1,60,6,0,1,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,2,41,3,0,5,,0,5,5,,0,10,,5
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,3,48,7,0,10,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,4,50,4,0,5,,0,10,20,,0,30,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,5,30,2,0,20,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,6,,,,,,,,,,,0,"dying, not scoring",0
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,7,,,,,,,,,,,0,"dying, not scoring",0
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,8,40,3,0,10,,0,20,10,,0,30,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,9,51,4,0,5,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,10,15,4,,10,,,5,20,,,25,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,11,74,6,,10,,,10,20,,,30,new,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,12,68,4,0,5,,0,0,20,,0,20,new,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,1,48,4,0,1,,0,10,20,,0,30,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,2,56,4,0,1,,0,5,10,,5,15,chewing,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,3,40,3,0,5,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,4,48,4,0,5,,0,5,20,,0,25,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,5,58,5,0,1,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,6,57,5,0,1,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,7,44,7,0,1,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,8,68,4,0,1,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,9,49,6,0,1,,0,0,5,,0,5,,5
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,10,40,5,0,1,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,1,65,4,0,20,,0,0,30,,0,30,inner most leaves dead,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,2,69,6,0,1,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,3,62,6,0,5,,0,0,50,,0,50,,50
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,4,50,4,0,5,,0,10,50,,0,60,,50
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,5,,,,,,,,,,,0,dead,0
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,6,74,5,0,5,,0,5,5,,0,10,,5
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,7,29,3,0,1,,0,10,10,,0,20,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,8,37,5,10,10,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,9,51,6,0,20,,0,20,40,,0,60,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,10,47,5,0,5,,0,10,50,,0,60,might be schiz,50
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,11,48,5,0,5,,0,5,50,,0,55,new,50
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,12,37,5,5,5,,0,5,20,,0,25,"new, extras",20
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,13,66,4,0,5,,0,20,40,,0,60,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,1,35,2,20,20,,0,40,30,,0,70,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,2,44,6,0,20,,0,10,4,,0,14,,4
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,3,42,4,0,20,,0,10,30,,0,40,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,4,27,2,0,30,,0,10,30,,0,40,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,5,73,4,0,5,,0,10,30,,0,40,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,6,41,3,0,30,,0,10,40,,0,50,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,7,,,,,,,,,,,0,dead,0
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,8,60,3,0,5,,0,10,30,,0,40,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,9,,,,,,,,,,,0,dead,0
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,10,12,3,10,40,,0,20,40,,0,60,"might die, added extra",40
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,11,73,4,0,10,,0,10,30,,0,40,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,12,76,3,0,5,,0,5,20,,0,25,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,13,62,4,0,10,,0,10,30,,0,40,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,14,46,5,0,5,,0,5,50,,0,55,,50
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,1,26,3,10,20,,0,20,30,,0,50,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,2,36,4,0,20,,0,20,50,,0,70,"newest leaves removed, herbivore",50
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,3,51,4,0,1,,0,5,30,,0,35,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,4,36,6,0,1,,0,5,40,,0,45,newest leaves dead,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,5,17,2,30,40,,0,0,40,,0,40,newest leaves dead,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,6,25,3,0,40,,0,10,50,,0,60,,50
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,7,52,5,0,5,,0,20,30,,0,50,newest leaves dead,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,8,29,3,10,30,,0,5,40,,0,45,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,9,33,4,20,30,,0,20,30,,0,50,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,10,73,6,0,5,,0,10,20,,0,30,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,11,40,3,0,5,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,12,54,6,0,1,,0,5,20,,0,25,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,13,40,4,5,5,,0,0,40,,0,40,,40
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,1,23,4,0,0,,0,10,5,,0,15,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,2,21,4,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,3,18,4,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,4,16,4,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,5,15,3,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,6,13,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,7,16,2,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,8,24,4,0,1,,0,20,5,,0,25,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,9,16,4,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,12,NK,10,no_pk,10,12,3,0,1,,0,5,5,,0,10,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,1,15,3,0,5,,0,5,10,,0,15,,10
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,2,10,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,3,13,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,4,12,4,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,5,10,3,0,1,,0,5,0,,0,5,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,6,16,4,0,1,,0,20,5,,0,25,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,7,12,3,0,1,,0,0,0,,0,0,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,8,20,4,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,9,11,3,0,1,,0,0,0,,0,0,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,14,NK,10,no_pk,10,8,3,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,1,17,4,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,2,15,4,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,3,22,3,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,4,17,3,0,5,,0,0,20,,0,20,,20
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,5,14,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,6,21,4,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,7,17,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,8,19,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,9,15,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,25,NK,10,no_pk,10,26,4,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,1,15,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,2,15,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,3,21,4,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,4,21,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,5,20,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,6,21,4,0,5,,0,0,10,,0,10,,10
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,7,9,3,0,1,,0,0,0,,0,0,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,8,18,3,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,9,24,4,0,1,,0,0,10,,0,10,,10
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,37,NK,10,no_pk,10,18,4,0,1,,0,5,1,,0,6,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,1,17,3,0,0,,0,10,1,,0,11,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,2,18,4,5,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,3,17,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,4,15,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,52,NK,10,no_pk,5,13,2,0,5,,0,0,1,,0,1,,1
